Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Amorcito,2019-02-12 01:48:36,00:22:40,,Friends: Temporada 4: Chandler en una caja (Capítulo 8),,Sony Core 2012 DTV,00:22:40,Not latest view,AR (Argentina)
Amorcito,2019-02-12 01:25:50,00:22:10,,Friends: Temporada 4: Chandler se pasa de la raya (Capítulo 7),,Sony Core 2012 DTV,00:22:10,Not latest view,AR (Argentina)
Amorcito,2019-02-10 20:21:31,00:00:01,,Friends: Temporada 4: Chandler se pasa de la raya (Capítulo 7),,Sony Core 2012 DTV,00:00:01,Not latest view,AR (Argentina)
Amorcito,2019-02-10 19:58:36,00:22:24,,Friends: Temporada 4: Una mujer muy sucia (Capítulo 6),,Sony Core 2012 DTV,00:22:24,Not latest view,AR (Argentina)
Amorcito,2019-02-10 19:35:56,00:22:11,,Friends: Temporada 4: La nueva novia de Joey (Capítulo 5),,Sony Core 2012 DTV,00:22:11,Not latest view,AR (Argentina)
Amorcito,2019-02-10 19:20:37,00:14:44,,Friends: Temporada 4: El salón de baile (Capítulo 4),,Sony Core 2012 DTV,00:22:13,Not latest view,AR (Argentina)
Amorcito,2019-02-10 02:56:15,00:07:30,,Friends: Temporada 4: El salón de baile (Capítulo 4),,Sony Core 2012 DTV,00:07:30,Not latest view,AR (Argentina)
Amorcito,2019-02-10 02:33:35,00:22:10,,Friends: Temporada 4: Las esposas (Capítulo 3),,Sony Core 2012 DTV,00:22:10,Not latest view,AR (Argentina)
Amorcito,2019-02-10 02:16:46,00:16:13,,Friends: Temporada 4: El gato (Capítulo 2),,Sony Core 2012 DTV,00:22:16,Not latest view,AR (Argentina)
Amorcito,2019-02-09 04:01:47,00:06:04,,Friends: Temporada 4: El gato (Capítulo 2),,Sony Core 2012 DTV,00:06:04,Not latest view,AR (Argentina)
Amorcito,2019-02-09 03:39:06,00:22:12,,Friends: Temporada 4: Aguamala (Capítulo 1),,Sony Core 2012 DTV,00:22:42,Not latest view,AR (Argentina)
Amorcito,2019-02-09 03:15:45,00:22:40,,Friends: Temporada 3: En la playa (Capítulo 25),,Sony Core 2012 DTV,00:22:40,Not latest view,AR (Argentina)
Amorcito,2019-02-08 03:05:16,00:00:01,,Friends: Temporada 3: En la playa (Capítulo 25),,Sony Core 2012 DTV,00:00:01,Not latest view,AR (Argentina)
Amorcito,2019-02-08 02:42:05,00:22:40,,Friends: Temporada 3: El campeón de lucha libre (Capítulo 24),,Sony Core 2012 DTV,00:22:40,Not latest view,AR (Argentina)
Amorcito,2019-02-08 02:18:52,00:22:44,,Friends: Temporada 3: La cosa de Ross (Capítulo 23),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-02-08 02:04:17,00:13:57,,Friends: Temporada 3: El gritón (Capítulo 22),,Sony Core 2012 DTV,00:22:40,Not latest view,AR (Argentina)
Amorcito,2019-02-02 04:30:28,00:08:43,,Friends: Temporada 3: El gritón (Capítulo 22),,Sony Core 2012 DTV,00:08:43,Not latest view,AR (Argentina)
Amorcito,2019-02-02 04:07:11,00:22:44,,Friends: Temporada 3: La pollita y el pato (Capítulo 21),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-02-02 03:45:45,00:20:54,,Friends: Temporada 3: La casa de muñecas (Capítulo 20),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-01-30 02:29:10,00:01:52,,Friends: Temporada 3: La casa de muñecas (Capítulo 20),,Sony Core 2012 DTV,00:01:52,Not latest view,AR (Argentina)
Amorcito,2019-01-30 02:05:49,00:22:40,,Friends: Temporada 3: La camiseta diminuta (Capítulo 19),,Sony Core 2012 DTV,00:22:40,Not latest view,AR (Argentina)
Amorcito,2019-01-30 01:42:31,00:22:41,,Friends: Temporada 3: La cinta de hipnosis (Capítulo 18),,Sony Core 2012 DTV,00:22:41,Not latest view,AR (Argentina)
Amorcito,2019-01-30 01:41:31,00:00:17,,Friends: Temporada 3: La excompañera de Phoebe (Capítulo 14),,Sony Core 2012 DTV,00:00:17,Not latest view,AR (Argentina)
Amorcito,2019-01-29 03:48:13,00:22:25,,Friends: Temporada 3: La excompañera de Phoebe (Capítulo 14),,Sony Core 2012 DTV,00:22:25,Not latest view,AR (Argentina)
Amorcito,2019-01-29 03:26:51,00:20:48,,Friends: Temporada 3: Monica y Richard se hacen amigos (Capítulo 13),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-01-28 03:21:00,00:01:58,,Friends: Temporada 3: Monica y Richard se hacen amigos (Capítulo 13),,Sony Core 2012 DTV,00:01:58,Not latest view,AR (Argentina)
Amorcito,2019-01-28 02:57:46,00:22:44,,Friends: Temporada 3: Loco de celos (Capítulo 12),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-01-28 02:34:28,00:22:44,,Friends: Temporada 3: El olvido de Chandler (Capítulo 11),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-01-27 03:21:12,00:00:01,,Friends: Temporada 3: El olvido de Chandler (Capítulo 11),,Sony Core 2012 DTV,00:00:01,Not latest view,AR (Argentina)
Amorcito,2019-01-27 02:57:55,00:22:45,,Friends: Temporada 3: Rachel renuncia (Capítulo 10),,Sony Core 2012 DTV,00:22:45,Not latest view,AR (Argentina)
Amorcito,2019-01-27 02:34:37,00:22:44,,Friends: Temporada 3: El partido de futbol (Capítulo 9),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-01-27 02:11:17,00:22:44,,Friends: Temporada 3: El instrumento gigante (Capítulo 8),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-01-26 03:20:54,00:22:34,,Friends: Temporada 3: La cama con forma de auto (Capítulo 7),,Sony Core 2012 DTV,00:22:34,Not latest view,AR (Argentina)
Amorcito,2019-01-26 02:57:39,00:22:43,,Friends: Temporada 3: Sucesos del pasado (Capítulo 6),,Sony Core 2012 DTV,00:22:43,Not latest view,AR (Argentina)
Amorcito,2019-01-26 02:31:52,00:22:44,,Friends: Temporada 3: Frank hijo (Capítulo 5),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-01-24 02:57:54,00:22:45,,Friends: Temporada 3: El túnel metafórico (Capítulo 4),,Sony Core 2012 DTV,00:22:45,Not latest view,AR (Argentina)
Amorcito,2019-01-23 03:07:46,00:22:43,,Friends: Temporada 3: El de la jalea (Capítulo 3),,Sony Core 2012 DTV,00:22:43,Not latest view,AR (Argentina)
Amorcito,2019-01-23 02:54:29,00:12:32,,Friends: Temporada 3: Cuando nadie está listo (Capítulo 2),,Sony Core 2012 DTV,00:22:43,Not latest view,AR (Argentina)
Amorcito,2019-01-22 02:49:23,00:10:11,,Friends: Temporada 3: Cuando nadie está listo (Capítulo 2),,Sony Core 2012 DTV,00:10:11,Not latest view,AR (Argentina)
Amorcito,2019-01-22 02:26:13,00:22:39,,Friends: Temporada 3: La fantasía de la princesa Leia (Capítulo 1),,Sony Core 2012 DTV,00:22:39,Not latest view,AR (Argentina)
Amorcito,2019-01-22 02:02:26,00:22:40,,Friends: Temporada 2: La boda de Barry y Mindy (Capítulo 24),,Sony Core 2012 DTV,00:22:40,Not latest view,AR (Argentina)
Amorcito,2019-01-22 02:00:15,00:01:27,,Friends: Temporada 2: El de la viruela (Capítulo 23),,Sony Core 2012 DTV,00:01:27,Not latest view,AR (Argentina)
Amorcito,2019-01-19 02:50:43,00:22:32,,Friends: Temporada 2: El de la viruela (Capítulo 23),,Sony Core 2012 DTV,00:22:32,Not latest view,AR (Argentina)
Amorcito,2019-01-19 02:27:19,00:22:43,,Friends: Temporada 2: Las dos fiestas (Capítulo 22),,Sony Core 2012 DTV,00:22:43,Not latest view,AR (Argentina)
Amorcito,2019-01-18 03:00:55,00:22:54,,Friends: Temporada 2: Los bravucones (Capítulo 21),,Sony Core 2012 DTV,00:22:54,Not latest view,AR (Argentina)
Amorcito,2019-01-18 02:52:00,00:08:17,,Friends: Temporada 2: Cuando muere el gruñón (Capítulo 20),,Sony Core 2012 DTV,00:22:30,Not latest view,AR (Argentina)
Amorcito,2019-01-15 02:41:39,00:14:14,,Friends: Temporada 2: Cuando muere el gruñón (Capítulo 20),,Sony Core 2012 DTV,00:14:14,Not latest view,AR (Argentina)
Amorcito,2019-01-15 02:22:58,00:17:51,,Friends: Temporada 2: Cuando Eddie no quiere irse (Capítulo 19),,Sony Core 2012 DTV,00:22:43,Not latest view,AR (Argentina)
Amorcito,2019-01-13 04:05:35,00:04:53,,Friends: Temporada 2: Cuando Eddie no quiere irse (Capítulo 19),,Sony Core 2012 DTV,00:04:53,Not latest view,AR (Argentina)
Amorcito,2019-01-13 03:42:25,00:22:38,,Friends: Temporada 2: Cuando muere el Dr. Ramoray (Capítulo 18),,Sony Core 2012 DTV,00:22:38,Not latest view,AR (Argentina)
Amorcito,2019-01-13 03:19:05,00:22:40,,Friends: Temporada 2: Cuando llega Eddie (Capítulo 17),,Sony Core 2012 DTV,00:22:40,Not latest view,AR (Argentina)
Amorcito,2019-01-12 02:12:19,00:22:33,,Friends: Temporada 2: Joey se muda (Capítulo 16),,Sony Core 2012 DTV,00:22:33,Not latest view,AR (Argentina)
Amorcito,2019-01-12 01:48:58,00:22:44,,Friends: Temporada 2: El reencuentro de Ross y Rachel (Capítulo 15),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-01-11 03:29:01,00:22:41,,Friends: Temporada 2: El video del baile (Capítulo 14),,Sony Core 2012 DTV,00:22:41,Not latest view,AR (Argentina)
Amorcito,2019-01-11 03:06:03,00:22:28,,Friends: Temporada 2: Después del Superbowl (Parte 2) (Capítulo 13),,Sony Core 2012 DTV,00:22:28,Not latest view,AR (Argentina)
Amorcito,2019-01-11 03:05:13,00:00:16,,Friends: Temporada 2: Después del Superbowl (Parte 1) (Capítulo 12),,Sony Core 2012 DTV,00:00:16,Not latest view,AR (Argentina)
Amorcito,2019-01-10 02:29:13,00:22:16,,Friends: Temporada 2: Después del Superbowl (Parte 1) (Capítulo 12),,Sony Core 2012 DTV,00:22:16,Not latest view,AR (Argentina)
Amorcito,2019-01-10 02:12:30,00:16:01,,Friends: Temporada 2: Boda de lesbianas (Capítulo 11),,Sony Core 2012 DTV,00:22:45,Not latest view,AR (Argentina)
Amorcito,2019-01-09 03:24:00,00:06:45,,Friends: Temporada 2: Boda de lesbianas (Capítulo 11),,Sony Core 2012 DTV,00:06:45,Not latest view,AR (Argentina)
Amorcito,2019-01-09 03:00:43,00:22:44,,Friends: Temporada 2: Ross y Russ (Capítulo 10),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-01-09 02:51:08,00:08:42,,Friends: Temporada 2: El papá de Phoebe (Capítulo 9),,Sony Core 2012 DTV,00:22:41,Not latest view,AR (Argentina)
Amorcito,2019-01-08 03:47:23,00:14:00,,Friends: Temporada 2: El papá de Phoebe (Capítulo 9),,Sony Core 2012 DTV,00:14:00,Not latest view,AR (Argentina)
Amorcito,2019-01-08 03:23:58,00:22:45,,Friends: Temporada 2: La lista (Capítulo 8),,Sony Core 2012 DTV,00:22:45,Not latest view,AR (Argentina)
Amorcito,2019-01-07 03:17:36,00:22:56,,Friends: Temporada 2: Ross se entera de la verdad (Capítulo 7),,Sony Core 2012 DTV,00:22:56,Not latest view,AR (Argentina)
Amorcito,2019-01-06 02:29:23,00:57:30,,El mundo oculto de Sabrina: Parte 1: Capítulo tres: El juicio de Sabrina Spellman (Capítulo 3),,Sony Core 2012 DTV,00:57:30,00:57:30,AR (Argentina)
Amorcito,2019-01-05 03:16:58,00:22:44,,Friends: Temporada 2: El bebé en autobús (Capítulo 6),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2019-01-05 02:53:37,00:22:45,,Friends: Temporada 2: Carne para cinco y una berenjena (Capítulo 5),,Sony Core 2012 DTV,00:22:45,Not latest view,AR (Argentina)
Amorcito,2019-01-02 02:27:49,00:22:45,,Friends: Temporada 2: Llegó el esposo de Phoebe (Capítulo 4),,Sony Core 2012 DTV,00:22:45,Not latest view,AR (Argentina)
Amorcito,2019-01-02 02:04:30,00:22:45,,Friends: Temporada 2: El Sr. Heckles pasó a mejor vida (Capítulo 3),,Sony Core 2012 DTV,00:22:45,Not latest view,AR (Argentina)
Amorcito,2019-01-02 01:41:15,00:22:42,,Friends: Temporada 2: La leche materna (Capítulo 2),,Sony Core 2012 DTV,00:22:42,Not latest view,AR (Argentina)
Amorcito,2018-12-30 01:29:51,01:48:21,,La balada de Buster Scruggs,,Sony Core 2012 DTV,01:48:21,01:48:21,AR (Argentina)
Amorcito,2018-12-29 02:35:55,00:53:56,,El mundo oculto de Sabrina: Parte 1: Capítulo dos: El bautismo oscuro (Capítulo 2),,Sony Core 2012 DTV,00:55:38,00:55:38,AR (Argentina)
Amorcito,2018-12-29 01:33:34,01:01:46,,El mundo oculto de Sabrina: Parte 1: Capítulo uno: El país de octubre (Capítulo 1),,Sony Core 2012 DTV,01:01:46,01:01:46,AR (Argentina)
Amorcito,2018-12-24 04:14:24,00:22:10,,Friends: Temporada 2: La nueva novia de Ross (Capítulo 1),,Sony Core 2012 DTV,00:22:10,Not latest view,AR (Argentina)
Amorcito,2018-12-23 14:44:32,00:00:12,,ROMA,,Android DefaultWidevineL3Phone Android Phone,00:00:12,00:00:12,AR (Argentina)
Amorcito,2018-12-23 03:02:56,00:22:40,,Friends: Temporada 1: Rachel por fin se da cuenta (Capítulo 24),,Sony Core 2012 DTV,00:22:40,Not latest view,AR (Argentina)
Amorcito,2018-12-23 02:39:51,00:22:39,,Friends: Temporada 1: El del nacimiento (Capítulo 23),,Sony Core 2012 DTV,00:22:39,Not latest view,AR (Argentina)
Amorcito,2018-12-23 01:35:30,00:11:29,,La casa de las flores: Temporada 1: CRISANTEMO (Símb. dolor) (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:17:00,00:17:00,AR (Argentina)
Amorcito,2018-12-23 01:28:30,00:06:29,,La casa de las flores: Temporada 1: CRISANTEMO (Símb. dolor) (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:05:32,Not latest view,AR (Argentina)
Amorcito,2018-12-23 01:27:53,00:00:05,,La casa de las flores: Temporada 1: CRISANTEMO (Símb. dolor) (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:00:05,Not latest view,AR (Argentina)
Amorcito,2018-12-10 02:47:37,00:22:38,,Friends: Temporada 1: El extraño factor (Capítulo 22),,Sony Core 2012 DTV,00:22:38,Not latest view,AR (Argentina)
Amorcito,2018-12-10 02:28:52,00:17:47,,Friends: Temporada 1: El cruel ortodoncista (Capítulo 20),,Sony Core 2012 DTV,00:22:39,Not latest view,AR (Argentina)
Amorcito,2018-12-09 03:19:37,00:00:03,,Vikingos: Temporada 5: Los difuntos (Capítulo 2),,Sony Core 2012 DTV,00:00:53,00:00:53,AR (Argentina)
Amorcito,2018-12-09 02:28:40,00:46:25,,Vikingos: Temporada 5: El rey pescador (Capítulo 1),,Sony Core 2012 DTV,00:46:25,00:46:25,AR (Argentina)
Amorcito,2018-12-02 03:59:33,00:04:54,,Friends: Temporada 1: El cruel ortodoncista (Capítulo 20),,Sony Core 2012 DTV,00:04:54,Not latest view,AR (Argentina)
Amorcito,2018-12-02 03:36:23,00:22:39,,Friends: Temporada 1: El día que Marcel se fue (Capítulo 19),,Sony Core 2012 DTV,00:22:39,Not latest view,AR (Argentina)
Amorcito,2018-12-02 03:13:10,00:22:41,,Friends: Temporada 1: Jugando póquer (Capítulo 18),,Sony Core 2012 DTV,00:22:41,Not latest view,AR (Argentina)
Amorcito,2018-11-29 03:32:04,00:00:01,,Friends: Temporada 1: Jugando póquer (Capítulo 18),,Sony Core 2012 DTV,00:00:01,Not latest view,AR (Argentina)
Amorcito,2018-11-29 03:09:35,00:21:58,,Friends: Temporada 1: Segunda de dos partes (Capítulo 17),,Sony Core 2012 DTV,00:22:42,Not latest view,AR (Argentina)
Amorcito,2018-11-29 02:46:20,00:22:43,,Friends: Temporada 1: Primera de dos partes (Capítulo 16),,Sony Core 2012 DTV,00:22:43,Not latest view,AR (Argentina)
Amorcito,2018-11-29 02:41:22,00:04:25,,Friends: Temporada 1: El intoxicado (Capítulo 15),,Sony Core 2012 DTV,00:22:43,Not latest view,AR (Argentina)
Amorcito,2018-11-25 03:27:36,00:18:19,,Friends: Temporada 1: El intoxicado (Capítulo 15),,Sony Core 2012 DTV,00:18:19,Not latest view,AR (Argentina)
Amorcito,2018-11-25 03:04:23,00:22:43,,Friends: Temporada 1: Corazones de dulce (Capítulo 14),,Sony Core 2012 DTV,00:22:43,Not latest view,AR (Argentina)
Amorcito,2018-11-25 02:41:07,00:22:42,,Friends: Temporada 1: Hablemos de senos (Capítulo 13),,Sony Core 2012 DTV,00:22:42,Not latest view,AR (Argentina)
Amorcito,2018-11-19 03:36:41,00:00:01,,Friends: Temporada 1: Hablemos de senos (Capítulo 13),,Sony Core 2012 DTV,00:00:01,Not latest view,AR (Argentina)
Amorcito,2018-11-19 03:13:00,00:22:43,,Friends: Temporada 1: Las doce lasagnas (Capítulo 12),,Sony Core 2012 DTV,00:22:43,Not latest view,AR (Argentina)
Amorcito,2018-11-19 02:49:32,00:22:41,,Friends: Temporada 1: Uno con la Sra. Bing (Capítulo 11),,Sony Core 2012 DTV,00:22:41,Not latest view,AR (Argentina)
Amorcito,2018-11-19 02:29:54,00:18:38,,Friends: Temporada 1: Uno con el mono (Capítulo 10),,Sony Core 2012 DTV,00:22:42,Not latest view,AR (Argentina)
Amorcito,2018-11-18 02:37:31,00:04:06,,Friends: Temporada 1: Uno con el mono (Capítulo 10),,Sony Core 2012 DTV,00:04:06,Not latest view,AR (Argentina)
Amorcito,2018-11-18 02:14:18,00:22:42,,Friends: Temporada 1: Día de Acción de Gracias (Capítulo 9),,Sony Core 2012 DTV,00:22:42,Not latest view,AR (Argentina)
Amorcito,2018-11-18 01:51:01,00:22:40,,Friends: Temporada 1: Donde nani muere dos veces (Capítulo 8),,Sony Core 2012 DTV,00:22:40,Not latest view,AR (Argentina)
Amorcito,2018-11-11 19:20:37,00:22:30,,Friends: Temporada 1: El apagón (Capítulo 7),,Sony Core 2012 DTV,00:22:30,Not latest view,AR (Argentina)
Amorcito,2018-11-11 18:56:55,00:20:42,,Friends: Temporada 1: El hombre del trasero (Capítulo 6),,Sony Core 2012 DTV,00:20:42,Not latest view,AR (Argentina)
Amorcito,2018-11-11 18:39:08,00:15:17,,Friends: Temporada 1: Uno con el detergente de lavandería de Alemania del Este (Capítulo 5),,Sony Core 2012 DTV,00:22:41,Not latest view,AR (Argentina)
Amorcito,2018-11-11 02:43:10,01:29:24,,Sherlock: Temporada 3: Su última promesa (Capítulo 3),,Sony Core 2012 DTV,01:29:24,01:29:24,AR (Argentina)
Amorcito,2018-11-05 03:28:44,00:07:26,,Friends: Temporada 1: Uno con el detergente de lavandería de Alemania del Este (Capítulo 5),,Sony Core 2012 DTV,00:07:26,Not latest view,AR (Argentina)
Amorcito,2018-11-05 03:05:18,00:22:42,,Friends: Temporada 1: Uno con George Stephanopoulos (Capítulo 4),,Sony Core 2012 DTV,00:22:42,Not latest view,AR (Argentina)
Amorcito,2018-11-05 02:41:33,00:22:47,,Friends: Temporada 1: Uno con el pulgar (Capítulo 3),,Sony Core 2012 DTV,00:22:47,Not latest view,AR (Argentina)
Amorcito,2018-11-04 03:14:58,00:30:16,,Outlander: Temporada 1: Castillo Leoch (Capítulo 2),,Sony Core 2012 DTV,00:32:16,Not latest view,AR (Argentina)
Amorcito,2018-11-04 02:10:40,01:03:44,,Outlander: Temporada 1: Sassenach (Capítulo 1),,Sony Core 2012 DTV,01:03:44,01:03:44,AR (Argentina)
Amorcito,2018-10-28 02:09:48,01:26:20,,Sherlock: Temporada 3: El signo de los tres (Capítulo 2),,Sony Core 2012 DTV,01:26:20,01:26:20,AR (Argentina)
Amorcito,2018-10-21 01:58:44,01:26:44,,Sherlock: Temporada 3: El coche fúnebre vacío (Capítulo 1),,Sony Core 2012 DTV,01:26:44,01:26:44,AR (Argentina)
Amorcito,2018-10-14 03:46:40,00:22:47,,Friends: Temporada 1: Donde el ultrasonido llega al final (Capítulo 2),,Sony Core 2012 DTV,00:22:47,Not latest view,AR (Argentina)
Amorcito,2018-10-14 03:45:43,00:00:38,,Friends: Temporada 1: Donde el ultrasonido llega al final (Capítulo 2),,Sony Core 2012 DTV,00:21:45,Not latest view,AR (Argentina)
Amorcito,2018-10-14 03:22:28,00:22:44,,Friends: Temporada 1: Estreno (Capítulo 1),,Sony Core 2012 DTV,00:22:44,Not latest view,AR (Argentina)
Amorcito,2018-10-13 01:20:41,02:04:24,,Orgullo y prejuicio,,Sony Core 2012 DTV,02:04:24,Not latest view,AR (Argentina)
Amorcito,2018-10-07 19:18:17,00:03:10,,La casa de papel: Parte 1: Episodio 3 (Capítulo 3),,Philips Model group for all 2012 TVs based on MT5396,00:04:24,00:04:24,AR (Argentina)
Amorcito,2018-10-07 02:23:15,00:22:28,,The Good Place: Temporada 1: Jason Mendoza (Capítulo 4),,Sony Core 2012 DTV,00:22:36,00:22:36,AR (Argentina)
Amorcito,2018-10-07 01:59:47,00:22:40,,The Good Place: Temporada 1: Tahani Al-Jamil (Capítulo 3),,Sony Core 2012 DTV,00:22:40,00:22:40,AR (Argentina)
Amorcito,2018-09-30 21:22:13,00:01:09,,La casa de papel: Parte 1: Episodio 3 (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:01:14,Not latest view,AR (Argentina)
Amorcito,2018-09-30 21:20:53,00:01:03,,La casa de papel: Parte 1: Episodio 2 (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:41:01,00:41:01,AR (Argentina)
Amorcito,2018-09-30 02:16:11,00:22:34,,The Good Place: Temporada 1: Volando (Capítulo 2),,Sony Core 2012 DTV,00:22:34,00:22:34,AR (Argentina)
Amorcito,2018-09-30 01:52:21,00:23:18,,The Good Place: Temporada 1: Todo está bien (Capítulo 1),,Sony Core 2012 DTV,00:23:56,00:23:56,AR (Argentina)
Amorcito,2018-09-30 01:51:51,00:00:05,,The Good Place: Temporada 1: Todo está bien (Capítulo 1),,Sony Core 2012 DTV,00:00:39,Not latest view,AR (Argentina)
Amorcito,2018-09-30 01:50:39,00:00:34,,The Good Place: Temporada 1: Todo está bien (Capítulo 1),,Sony Core 2012 DTV,00:00:34,Not latest view,AR (Argentina)
Amorcito,2018-09-15 18:36:22,00:03:53,,Boca Juniors Confidencial: Temporada 1: La mitad + 1 (Capítulo 1),,Android DefaultWidevineL3Phone Android Phone,00:03:53,00:03:53,AR (Argentina)
Amorcito,2018-09-13 01:57:17,00:01:43,,Toc toc: Una comedia obsesivamente divertida,,Android DefaultWidevineL3Phone Android Phone,00:16:04,00:16:04,AR (Argentina)
Amorcito,2018-09-09 19:00:09,01:26:39,,La vida secreta de tus mascotas,,Sony Core 2012 DTV,01:26:39,01:26:39,AR (Argentina)
Amorcito,2018-09-09 01:29:12,00:56:17,,Tiempos violentos,,Sony Core 2012 DTV,02:34:29,02:34:29,AR (Argentina)
Amorcito,2018-09-05 19:55:14,00:00:02,,Pasión de Gavilanes: Temporada 1: La muerte de Bernardo (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:15:23,00:15:23,AR (Argentina)
Amorcito,2018-09-05 18:24:40,00:10:55,,Pasión de Gavilanes: Temporada 1: La muerte de Bernardo (Capítulo 3),,Android DefaultWidevineL3Phone Android Phone,00:15:26,Not latest view,AR (Argentina)
Amorcito,2018-09-05 17:46:45,00:37:42,,Pasión de Gavilanes: Temporada 1: Se descubre el embarazo (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:57:43,00:57:43,AR (Argentina)
Amorcito,2018-09-05 17:46:09,00:00:30,,Pasión de Gavilanes: Temporada 1: Se descubre el embarazo (Capítulo 2),,Android DefaultWidevineL3Phone Android Phone,00:20:38,Not latest view,AR (Argentina)
Amorcito,2018-08-30 05:40:29,00:14:46,,La casa de las flores: Temporada 1: ERÍSIMO (Símb. adversidad) (Capítulo 12),,Philips Model group for all 2012 TVs based on MT5396,00:14:54,00:14:54,AR (Argentina)
Amorcito,2018-08-30 05:10:25,00:29:14,,La casa de las flores: Temporada 1: ORQUÍDEA (Símb. lujuria) (Capítulo 11),,Philips Model group for all 2012 TVs based on MT5396,00:30:40,00:30:40,AR (Argentina)
